 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
49,1.585,8167.385,7676,8908,1.585,14654.115,14124,15207,1.585,564.769,494,622
50,1.585,8194.673,7740,8941,1.585,14551.692,13981,15167,1.585,552.500,470,637
51,1.585,8278.288,7752,9080,1.585,14492.462,13957,15003,1.585,550.846,476,649
52,1.585,8320.904,7846,8838,1.585,14485.904,13958,14893,1.585,554.192,492,648
53,1.585,8380.500,7946,9096,1.585,14399.673,13793,14849,1.585,556.038,487,618
54,1.585,8432.904,7948,9080,1.585,14414.654,13876,14950,1.585,551.673,468,647
55,1.585,8476.577,7816,9119,1.585,14346.615,13602,14838,1.585,552.712,483,616
56,1.585,8555.712,8031,9355,1.585,14335.980,13762,14867,1.585,553.981,496,616
57,1.585,8561.250,7922,9259,1.585,14321.308,13792,14914,1.585,557.846,475,615
58,1.585,8563.020,8102,9256,1.585,14292.923,13682,14797,1.585,557.731,490,640
59,1.585,8614.654,8143,9364,1.585,14220.270,13463,14770,1.585,554.115,489,609
60,1.585,8624.596,7990,9330,1.585,14237.520,13734,14816,1.585,554.231,482,638
61,1.585,8721.980,8267,9283,1.585,14218.865,13564,14741,1.585,553.519,491,626
62,1.585,8807.230,8268,9524,1.585,14263.692,13451,14875,1.585,548.577,454,620
63,1.585,8798.538,8370,9431,1.585,14205.770,13778,14687,1.585,551.231,469,617
64,1.585,8802.980,8277,9362,1.585,14171.096,13660,14720,1.585,544.096,480,652
65,1.585,8850.520,8371,9356,1.585,14206.480,13697,14851,1.585,550.423,484,642
66,1.585,8917.077,8494,9489,1.585,14174.538,13688,14705,1.585,546.942,477,629
67,1.585,8956.077,8377,9650,1.585,14206.885,13662,14813,1.585,550.692,488,637
68,1.585,8958.712,8553,9554,1.585,14078.365,13528,14729,1.585,546.942,485,626
69,1.585,8989.327,8412,9542,1.585,14119.962,13454,14672,1.585,547.615,482,617
70,1.585,9181.154,8749,9723,1.585,14297.577,13561,14985,1.585,553.269,487,622
71,1.585,9061.520,8601,9668,1.585,14049.635,13523,14501,1.585,549.077,475,636
72,1.585,9109.980,8694,9649,1.585,13961.500,13423,14478,1.585,535.096,458,619
73,1.585,9088.846,8716,9586,1.585,14020.135,13474,14551,1.585,549.115,470,605
74,1.585,9195.577,8770,9784,1.585,13953.404,13488,14417,1.585,543.942,463,630
75,1.585,9219.230,8793,9685,1.585,14008.423,13555,14439,1.585,548.346,503,622
76,1.585,9253.654,8813,9788,1.585,13938.346,13396,14208,1.585,541.462,480,643
77,1.585,9270.385,8932,9712,1.585,13954.673,13520,14354,1.585,541.058,486,654
78,1.585,9333.038,8951,9825,1.585,13952.520,13439,14326,1.585,547.135,474,610
79,1.585,9348.308,8841,9948,1.585,13941.730,13391,14430,1.585,539.442,476,621
80,1.585,9331.692,8916,10099,1.585,13825.577,13295,14175,1.585,533.038,475,604
81,1.585,9336.192,8889,9987,1.585,13851.135,13369,14398,1.585,538.135,470,608
82,1.585,9423.115,8882,9871,1.585,13820.962,13316,14235,1.585,541.731,469,620
83,1.585,9437.770,9111,9978,1.585,13844.154,13342,14172,1.585,540.288,485,604
84,1.585,9651.173,9309,10114,1.585,13950.020,13404,14366,1.585,547.750,471,649
85,1.585,9532.673,9180,10018,1.585,13832.480,13395,14375,1.585,538.519,475,640
86,1.585,9569.173,9085,10164,1.585,13858.077,13288,14234,1.585,529.923,458,593
87,1.585,9577.712,9166,10049,1.585,13852.000,13522,14322,1.585,537.750,479,614
88,1.585,9658.980,9188,10115,1.585,13737.923,13300,14117,1.585,533.846,473,598
89,1.585,9592.730,9203,10141,1.585,13741.962,13372,14133,1.585,537.077,460,616
90,1.585,9561.385,9159,10064,1.585,13727.038,13152,14242,1.585,539.615,476,630
91,1.585,9593.615,9197,10232,1.585,13772.154,13394,14413,1.585,535.308,448,590
92,1.585,9654.480,9223,10130,1.585,13668.462,13188,14222,1.585,533.962,476,613
93,1.585,9653.423,9198,10087,1.585,13668.135,13248,14265,1.585,534.442,448,607
94,1.585,9710.115,9106,10198,1.585,13654.135,13161,14298,1.585,529.192,451,598
95,1.585,9742.154,9336,10209,1.585,13661.577,13005,14103,1.585,529.519,471,614
96,1.585,9739.962,9338,10293,1.585,13674.615,13226,14126,1.585,532.442,465,599
97,1.585,9689.712,9378,10141,1.585,13507.942,12898,14167,1.585,532.212,472,591
98,1.585,9941.942,9588,10607,1.585,13801.750,13201,14252,1.585,538.385,459,599
99,1.585,9899.558,9327,10402,1.585,13753.000,12999,14313,1.585,537.519,485,587
100,1.585,9810.827,9508,10472,1.585,13656.480,13025,14041,1.585,529.865,465,603
101,1.585,9799.712,9462,10255,1.585,13583.327,13065,14230,1.585,533.538,450,599
