 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
296,1.128,701.297,514,1093,1.128,4365.108,4178,4559,1.128,167.757,147,192
297,1.128,691.946,493,1130,1.128,4328.784,4131,4544,1.128,169.351,145,197
298,1.128,697.216,526,1108,1.128,4334.622,4158,4481,1.128,165.676,148,190
299,1.128,700.973,521,1117,1.128,4316.729,4140,4466,1.128,166.514,140,201
300,1.128,695.324,498,1130,1.128,4311.838,4122,4541,1.128,168.892,149,192
301,1.128,713.757,518,1143,1.128,4348.189,4186,4583,1.128,167.054,137,194
302,1.128,709.270,472,1150,1.128,4309.433,3958,4478,1.128,165.405,149,185
303,1.128,709.811,525,1157,1.128,4362.405,4147,4575,1.128,168.054,153,196
304,1.128,707.162,489,1119,1.128,4319.027,4057,4584,1.128,165.892,140,190
305,1.128,716.784,512,1125,1.128,4383.703,4228,4576,1.128,168.162,135,184
306,1.128,708.027,532,1138,1.128,4343.541,4112,4499,1.128,165.162,145,183
307,1.128,706.784,520,1110,1.128,4299.865,4166,4528,1.128,165.919,141,200
308,1.128,705.622,510,1069,1.128,4265.459,4052,4403,1.128,164.243,144,195
309,1.128,724.189,547,1136,1.128,4430.433,4212,4666,1.128,169.459,146,196
310,1.128,709.135,543,1110,1.128,4315.297,4109,4467,1.128,166.270,143,196
311,1.128,711.027,478,1142,1.128,4349.433,4144,4525,1.128,166.324,151,189
312,1.128,710.000,487,1171,1.128,4288.459,4155,4500,1.128,168.054,148,190
313,1.128,706.405,523,1136,1.128,4291.405,4135,4431,1.128,167.973,147,201
314,1.128,717.865,503,1186,1.128,4351.973,4128,4541,1.128,165.838,147,191
315,1.128,705.351,523,1140,1.128,4298.433,4102,4422,1.128,167.703,149,187
316,1.128,706.513,527,1128,1.128,4276.946,4090,4457,1.128,167.189,145,187
317,1.128,716.054,532,1116,1.128,4291.081,4098,4441,1.128,164.405,146,184
318,1.128,706.676,527,1090,1.128,4288.405,4082,4489,1.128,164.649,144,184
319,1.128,712.757,537,1138,1.128,4269.595,4075,4444,1.128,166.568,135,187
320,1.128,710.270,546,1062,1.128,4236.378,4063,4368,1.128,167.027,145,187
321,1.128,716.703,529,1119,1.128,4290.729,4033,4549,1.128,166.811,148,189
322,1.128,724.784,532,1119,1.128,4280.648,4112,4517,1.128,164.919,145,187
323,1.128,726.622,534,1148,1.128,4278.648,4049,4458,1.128,168.757,147,198
324,1.128,724.270,536,1107,1.128,4329.000,4060,4525,1.128,166.162,149,187
325,1.128,716.351,504,1122,1.128,4246.919,4058,4494,1.128,165.189,143,183
326,1.128,739.081,529,1149,1.128,4367.757,4167,4591,1.128,165.730,141,194
327,1.128,726.135,508,1127,1.128,4295.054,4118,4511,1.128,171.514,147,201
328,1.128,718.703,524,1191,1.128,4244.297,4036,4417,1.128,164.892,144,193
329,1.128,718.162,518,1129,1.128,4252.135,3942,4495,1.128,167.081,152,190
330,1.128,710.108,500,1073,1.128,4247.108,4028,4393,1.128,170.000,141,188
331,1.128,732.703,512,1160,1.128,4255.892,4023,4502,1.128,168.649,136,185
332,1.128,717.973,537,1095,1.128,4253.378,3975,4479,1.128,167.676,144,192
333,1.128,713.432,518,1121,1.128,4221.676,4101,4365,1.128,168.459,147,195
334,1.128,717.270,496,1109,1.128,4236.648,4006,4461,1.128,165.270,140,191
335,1.128,719.676,505,1136,1.128,4240.352,4055,4416,1.128,167.108,147,185
336,1.128,718.973,521,1124,1.128,4262.729,4015,4427,1.128,166.459,137,198
337,1.128,718.649,516,1154,1.128,4264.027,4107,4469,1.128,167.189,148,188
338,1.128,720.730,526,1142,1.128,4222.297,3985,4408,1.128,167.108,149,195
339,1.128,736.730,485,1205,1.128,4336.486,4131,4520,1.128,167.757,143,192
