 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
190,1.128,8591.595,8285,8925,1.128,8922.108,8658,9246,1.128,497.946,437,579
191,1.128,8614.000,8297,8832,1.128,8945.405,8699,9237,1.128,492.216,436,564
192,1.128,8604.865,8242,8908,1.128,8915.027,8699,9127,1.128,497.973,424,586
193,1.128,8594.595,8332,8855,1.128,8904.189,8674,9178,1.128,500.568,429,601
194,1.128,8517.703,8263,8740,1.128,8822.729,8615,9056,1.128,496.432,430,575
195,1.128,8674.648,8377,8850,1.128,9022.352,8751,9226,1.128,504.730,431,585
196,1.128,8563.757,8285,8969,1.128,8855.703,8655,9115,1.128,492.270,425,599
197,1.128,8523.946,8187,8738,1.128,8872.703,8651,9088,1.128,495.432,416,593
198,1.128,8493.000,8315,8737,1.128,8828.703,8581,9142,1.128,497.757,425,612
199,1.128,8536.541,8307,8885,1.128,8875.216,8656,9116,1.128,496.730,421,593
200,1.128,8474.919,8224,8783,1.128,8824.243,8496,9071,1.128,487.973,408,585
